id,naver_place_id,name,category,address,lat,lng,review_count,voted_total,voter_count
11,2031951701,피지피지,이탈리아음식,와우산로17길 19-18 1층,37.5495591,126.9213205,534,,
12,2004817631,아임도넛 홍대점,도넛,와우산로21길 14 1층,37.5524875,126.9231522,9,,
13,2069910314,도깨비집 홍대,요리주점,"와우산로 71 1층, 2층",37.5508499,126.9228799,1205,,
14,2051676381,국보감 홍대본점,"음식점, 한식",서울특별시 마포구 와우산로21길 21 1층,37.552314,126.9226474,277,,
15,56228015,우와 홍대본점,"일식, 일식당",서울특별시 마포구 와우산로21길 21-16 2층,37.5517143,126.9222234,4204,,
16,1967209597,하카타 호르몬,"한식, 육류,고기요리",서울특별시 마포구 독막로5길 26 1층,37.5491347,126.9185676,593,,
17,1605124064,시오 합정점,"일식, 일식당",서울특별시 마포구 독막로2길 30 1층,37.5472597,126.9143486,1017,,
18,1536277313,해옫 합정,"음식점, 양식",서울특별시 마포구 독막로8길 30 1층,37.546616,126.9176238,1547,,
19,1593016664,어반플랜트 합정,브런치카페,독막로6길 35 어반플랜트 합정,37.5464712,126.9170914,8467,31863,7801
21,1006983247,피그바,"육류,고기요리",독막로3길 28-7 1층,37.5495161,126.9174996,1706,6672,1533
22,2060110285,봉마루집 합정점,한식,양화로6길 103 1층,37.5484202,126.9198559,734,2896,706
23,1544497437,동백가옥 합정점,요리주점,양화로6길 38 1층 동백가옥 합정점,37.5488525,126.9162338,3398,12619,3263
24,1868930649,김숙성 합정점,"육류,고기요리",양화로8길 38 1층,37.549099,126.9166848,3166,12664,3050
25,2034963357,대목,"육류,고기요리","양화로6길 51 1층, 2층",37.5489368,126.9171895,442,1878,416
26,1837437884,토리비 합정점,이자카야,독막로 31-3 1층 101호,37.5485147,126.9170096,3164,12816,3020
27,1141833339,디벙크,"카페,디저트",성지1길 30 더보이드빌딩 지하1층,37.547935,126.915129,649,1680,565
28,2021917813,회사원 활어수산,생선회,독막로9길 5 1층,37.5486896,126.9195165,673,2322,562
29,20713591,홍대간장게장 홍일품,게요리,독막로 47-1 홍대간장게장 홍일품,37.54808,126.9187172,3798,12749,3340
30,1793807845,깃뜰 홍대본점,"육류,고기요리","잔다리로3안길 27 1, 2층",37.5504106,126.9197919,6915,28354,6508
31,1813916611,호맥 합정점,"맥주,호프",독막로5길 5 대웅빌딩 1층 호맥,37.5484775,126.9179106,5440,18257,4782
32,814481697,오레노라멘 본점,일본식라면,독막로8길 16 1층 오레노라멘,37.5472309,126.9178414,5391,10340,3519
33,36785829,팔로피자,이탈리아음식,양화로6길 9-20 카메오빌딩,37.5498886,126.9156166,1141,1902,618
34,1700484018,멕시코식당,"음식점, 멕시코,남미음식",서울특별시 마포구 독막로2길 23 1층 합정 멕시코식당,37.5475044,126.9145776,2183,16500,4773
35,1836765337,스케줄합정,양식,양화로6길 33 1층,37.5490726,126.9160549,3429,9377,2657
36,2010614292,라멘바 시코우,일본식라면,와우산로7길 33 1층 101호,37.5473426,126.9210466,50,150,37
37,1212665407,백소정 홍대합정점,일식당,독막로7길 51 2층,37.5500804,126.9198106,4874,20773,4312
38,2031793748,조연탄 합정점,"육류,고기요리",양화로8길 13 지1층,37.5501633,126.9162,918,3833,848
39,1648798478,다독이네 숯불구이 홍대합정점,돼지고기구이,독막로3길 28 1층 다독이네 숯불구이 홍대합정점,37.5494402,126.9172596,1357,5136,1237
40,2097765706,연막창 합정홍대점,"곱창,막창,양",양화로6길 65 1층,37.5486859,126.9177949,1268,4900,1219
41,1110516674,로우샹로우,양꼬치,양화로6길 50,37.5486801,126.9170391,1209,4538,1166
42,2036524941,잇쇼노미 스탠딩 이자카야,이자카야,독막로9길 38 상가 1층 101호 (가장 우측),37.5498627,126.9206151,334,1301,302
43,1856369355,메가MGC커피 합정역점,카페,양화로 46-1 1층,37.5494155,126.9142127,2286,2487,988
44,2000578115,숯토리 홍대합정점,이자카야,독막로9길 18 1층,37.5490304,126.9201275,657,2688,605
45,2095046405,자유의지 혼술바 서울홍대점,바(BAR),양화로6길 90 2층,37.5482344,126.9190796,746,3112,615
46,1162408095,별그리는바다,이자카야,어울마당로5길 17 1층,37.5491839,126.9194228,837,2993,766
47,763171477,당인리극장,요리주점,양화로6길 21 당인리극장 2층,37.5491956,126.915462,1557,5382,1394
48,36803583,철인7호 치킨 홍대점,"치킨,닭강정",양화로6길 99-3 지1층,37.5485323,126.919811,1595,4482,1208
49,1541014043,명륜진사갈비 서울 합정점,"육류,고기요리",독막로 17 1층,37.5487306,126.9153623,1073,1766,566
50,20986095,구공탄곱창 홍대본점,"곱창,막창,양",양화로6길 77 1층,37.5485511,126.9185027,1647,3803,1100
51,1891237792,교집합,요리주점,독막로 14 상록수빌딩 지하1층,37.5484269,126.914912,6223,26030,6017
52,1429108683,야키토리잔잔 합정점,이자카야,양화로6길 10 1층,37.5493495,126.9147783,1086,4111,1028
53,35554133,오리지널시카고피자 홍대본점,피자,독막로7길 51 3층 CHICAGO,37.5500912,126.9197782,1029,2656,794
54,1935683021,테이스티버거,햄버거,독막로 67-11 행운빌딩 1층,37.5482433,126.9207157,1831,3242,1108
55,1842859846,돼지대학교 무한리필,돼지고기구이,독막로 15 돼지대학교,37.5487519,126.9152684,701,1583,465
56,1064736730,양화주택 홍대,요리주점,양화로8길 32-5 1층,37.5492303,126.91624,2462,9646,2321
57,1303113077,타오마라탕,마라탕,양화로6길 19 광명빌딩 2층,37.5492446,126.9153346,6265,17120,4207
58,1731553966,포그,피자,독막로2길 34 1층,37.5471565,126.9142857,1222,4549,1171
59,1400688618,올더어글리쿠키&트레몽,"카페,디저트","토정로 45 1, 2층",37.5456431,126.9159323,2298,8101,2129
60,1273730865,홍홍 합정점,중식당,"양화로 56 104호, 105호",37.5498941,126.9151378,563,2360,487
61,1025472985,사람사는이야기 합정점,요리주점,어울마당로5길 52 사람사는이야기 합정점,37.5500443,126.9179627,932,2625,694
62,21535803,안녕낯선사람,카페,"어울마당로5길 40 1층 카페 안녕,낯선사람",37.5497944,126.9185288,634,1163,335
63,31694410,키친485 홍대,양식,양화로6길 67 1층,37.5486875,126.9179484,2493,7534,1867
64,1686455081,아니키 합정,요리주점,어울마당로5길 47 1층,37.5498011,126.9181595,1177,4199,1121
65,1461685837,호계 합정본점,요리주점,양화로6길 57-13 지1층 호계 합정,37.5491926,126.9177245,1549,6209,1440
66,1052840524,몽주방 홍대점,요리주점,독막로7길 20 1층 몽주방 홍대점,37.5487081,126.9191007,1983,6683,1872
67,34780088,물고기초밥,"초밥,롤",양화로6길 66,37.5484833,126.917712,874,1965,619
68,37420517,델리인디아,인도음식,독막로9길 8 2층,37.5486828,126.9197468,5067,12082,3004
69,37630215,비볼리 합정,이탈리아음식,독막로 31-3 2F 비볼리 합정,37.548539,126.9169482,1803,5616,1428
70,1887795755,컴피,양식,양화로6길 32 2층,37.5488736,126.9159698,4796,17599,4675
71,1758292957,부대옥 홍대점,"찌개,전골",어울마당로 56 201호,37.5499202,126.9212478,1662,6760,1440
72,2084309088,더블 다운 펍,"맥주,호프",양화로6길 57-5 2층,37.5489404,126.9174542,258,1150,226
73,1955616490,합정초밥집,"초밥,롤",독막로3길 38 2층,37.5498387,126.9175403,688,2708,641
74,1095319756,치즈매,"카페,디저트",양화로6길 57-13 지1층 B04호,37.5492842,126.9177959,575,2448,505
75,1312393345,퍼셉션 합정,"카페,디저트",어울마당로1길 16 1층,37.5466632,126.9184928,883,2209,608
76,1125037096,네즈,이자카야,성지3길 60 2층,37.546114,126.9161651,1082,4107,982
77,2010982280,용식당,중식당,와우산로15길 40 지1층 B02호,37.5489942,126.9212423,78,301,73
78,2094884039,누리마을감자탕 홍대직영점,감자탕,어울마당로 55-1,37.5501451,126.9209388,595,2047,547
79,1644108012,만선호프 홍대점,"맥주,호프","와우산로17길 15 1층, 2층",37.5500894,126.9221145,343,940,260
80,1680391092,정육도,"육류,고기요리",양화로6길 14 2층 정육도,37.5491951,126.9148751,1252,4027,1057
81,1696073606,언덕집,요리주점,양화로10길 20 1층 101호,37.5507076,126.9174825,749,2875,691
82,2062040625,오차야,일식당,와우산로13길 49 2층,37.5484594,126.9208463,4042,15101,3933
83,38780095,투썸플레이스 합정역점,카페,독막로 5 2층,37.5489611,126.9143241,5877,6784,2699
84,35431552,빈브라더스 합정,카페,토정로 35-1,37.5456938,126.9149771,1229,2692,770
85,1386044935,도피,중식당,독막로3길 21 지층1호 도피,37.5493472,126.9168913,661,2789,625
86,1740988081,서울브루어리 합정,"맥주,호프",토정로3안길 10,37.5459395,126.9146262,710,1577,457
87,985351305,꼼보포차 홍대,요리주점,와우산로17길 19 2층,37.5500585,126.921891,1792,5787,1513
88,1286002957,79파운야드 합정점,베이커리,양화로6길 80 1층,37.5483564,126.9185627,707,2056,634
89,1519042097,머씨커피,"카페,디저트",양화로8길 32-10,37.5495045,126.9160008,1009,2502,925
90,1414076813,소코아 홍대점,카레,와우산로15길 49 1층 소코아 홍대점,37.5486254,126.9208781,3251,10213,2785
91,38276438,콜린,"카페,디저트",어울마당로 45 1~2층,37.549231,126.9204345,3321,5189,1838
92,1450843022,민규아빠네베이글 합정점,베이글,독막로8길 15 1층,37.5471801,126.9181967,836,1817,532
93,374694216,금옥당 서교점,"카페,디저트",어울마당로 39 1층,37.5487459,126.9203418,1310,1785,748
94,1938863389,바코포차,요리주점,독막로3길 35 1층,37.5498728,126.9173497,658,1354,438
95,1269422309,제이케이펍,"맥주,호프",어울마당로5길 46 2층,37.5499484,126.9182128,1720,6689,1482
96,1033794956,해머플레이스,"카페,디저트",독막로8길 15-9 1층,37.5469253,126.918318,6754,28320,6543
97,1927755569,서교주담 합정,요리주점,어울마당로5길 46 1층 서교주담 합정,37.5499208,126.9182087,1419,4927,1314
98,1537730077,정돈 홍대점,돈가스,어울마당로 46,37.5490684,126.9209635,3566,10437,2691
99,31777479,맛이차이나,중식당,독막로 68,37.5476115,126.9208635,1324,1962,660
100,1750900108,카레시 합정본점,카레,독막로9길 31 1층,37.5496722,126.9202478,2323,5917,1666
101,2028989444,로위하우스,"카페,디저트",독막로15길 7,37.5482333,126.9219517,688,2656,679
102,1190132169,핌피 홍대,양식,"와우산로15길 24 1, 2층",37.5494918,126.9218293,1179,4868,1161
103,11856660,홍대삭 상수본점,종합분식,독막로 71,37.5479423,126.9213053,1716,2377,849
104,1823315743,해물점 합정점,요리주점,독막로3길 24-9 1층,37.5492149,126.9173776,781,3367,742
105,2063565336,끌림 서울점,요리주점,독막로 18 지하1층,37.5483282,126.9152457,41,174,33
106,1898511767,너구리베이글 합정점,베이커리,양화로6길 49 1층,37.5488757,126.9169438,2313,6684,2088
107,1647547761,소금제면소 홍대,일본식라면,와우산로17길 26 1층,37.5502888,126.9215063,1371,5637,1076
108,1456435836,반라이,일본식라면,독막로15길 3-12 102호,37.5484285,126.921529,571,1809,377
109,1679177431,피쉬버켓 합정,"다이어트,샐러드",독막로2길 10 1층,37.5481802,126.9145588,1082,2243,623
110,1363731639,탐라육해 홍대점,요리주점,독막로9길 41 1~2층,37.5500641,126.9204884,1910,7851,1681
111,1452804697,프로토콜 상수점,카페,어울마당로2길 13-4,37.5463337,126.9201298,69,225,64
112,1165792162,구울램 합정,양꼬치,양화로6길 57-13 1.5F 구울램,37.549203,126.9177021,2144,8882,1976
113,1259164793,너가술집사장,요리주점,와우산로19길 19 2층 너가술집사장,37.5512056,126.922031,2021,7914,1929
114,1022434008,베니케이크,"카페,디저트",독막로15길 17 1층 베니케이크,37.5485432,126.9219619,4725,18925,4474
115,1442258641,후라토식당 상수직영점,일식당,독막로15길 3-14,37.5485775,126.9213747,3540,9382,2713
116,1679375225,주락간,요리주점,독막로3길 27 1.5층,37.5496302,126.9170265,3183,12984,3024
117,20887080,신김치생삼겹살,돼지고기구이,양화로 50,37.5495268,126.9145072,512,666,280
118,1845553891,타키 합정점,일식당,독막로 27 1층,37.548477,126.9165169,1039,4199,1004
119,1393537490,야키톤 톤토로 합정점,이자카야,독막로7길 56 1층,37.550176,126.9202858,1365,5546,1269
120,1829693931,온복국수 본점,종합분식,양화로 72 1층 125호,37.5510758,126.9168511,972,3541,867
121,1972391847,드롭탑 홍대점,카페,"어울마당로 45-1 1층, 2층",37.5493189,126.9205592,1519,1641,755
122,1521114184,오아시스랩,카페,잔다리로3안길 12 1층,37.5509326,126.9191068,47,200,33
123,1733979736,도리곱창 합정 본점,"곱창,막창,양",어울마당로5길 4 1층 도리곱창 합정본점,37.5489698,126.9202534,1861,7494,1666
124,1818232658,칼누들바 홍대점,요리주점,잔다리로 14 1층,37.5508933,126.921649,653,2429,611
125,1238923947,스테레오타입 합정 바이 더뷰,바(BAR),양화로6길 76 2층,37.5484111,126.9182689,1440,6083,1386
126,1518470167,킹케밥 홍대점,터키음식,와우산로19길 19 1층,37.5512261,126.9220356,406,1171,337
127,1574927616,짚불돈 합정,"육류,고기요리",양화로6길 76 1층,37.5484344,126.9182358,3699,14514,3380
128,2070765090,어서와칼국수 홍대합정점,"칼국수,만두",어울마당로 37 1층,37.5486227,126.9202686,1392,5478,1271
129,1099123355,가츠신 본점,돈가스,독막로2길 22 1층,37.5476197,126.9144831,1209,3405,958
130,1844126724,썬키친,퓨전음식,양화로6길 50 2층,37.5486281,126.9170383,954,2321,770
131,2033705943,저스트,양식,토정로3안길 18 지하 1층,37.5459349,126.9150556,98,180,38
132,18352005,마루돈까스,돈가스,양화로6길 17,37.5492416,126.915181,954,933,403
133,13122422,당고집,카페,어울마당로3길 5 1층,37.547256,126.9192999,1204,2054,819
134,1526809187,두놈포차,요리주점,양화로6길 18 B동 2층,37.5490199,126.9152241,973,3864,939
135,2053634950,할매기름집 홍대점,"전,빈대떡",어울마당로 51 1층,37.5496592,126.920744,490,1747,477
136,1640039662,MUU한우다이닝 합정,소고기구이,독막로5길 28 2층,37.5492723,126.9186611,115,525,114
137,1151329599,뱃살도둑 합정역점,"다이어트,샐러드",양화로 72 1층 124호,37.5510955,126.9168044,2134,7714,1288
138,1188843453,독타운피자펍,요리주점,양화로6길 48 2층,37.5487054,126.9167886,1667,5428,1495
139,2066786830,조개우물보쌈&칼국수,한식,독막로3길 30 1층,37.5495758,126.9172968,1426,5035,1378
140,1230485898,시월,요리주점,독막로3길 33 2층,37.5497694,126.9172654,362,1224,303
141,1294694156,야키토리 나루토 상수 본점,이자카야,독막로9길 26 반지층 야키토리나루토,37.5493977,126.9201847,1543,4730,1198
142,13538858,옹달샘 본점,한식,양화로6길 99,37.5484266,126.9197452,726,1157,397
143,1193759736,에이셉피자 홍대점,피자,어울마당로 49 2F,37.549565,126.9206949,1260,4780,1208
144,1000125214,부엉이산장 홍대점,요리주점,"잔다리로 9 2, 3층",37.5505708,126.9219511,1611,6607,1499
145,20593670,버튼업 합정,양식,토정로 53-9 1층,37.5456584,126.916692,1215,4849,1046
146,1571367042,슈퍼노바,요리주점,독막로3길 21 2층,37.5493406,126.9168302,934,3965,911
147,37542231,베이스캠프 홍대본점,돼지고기구이,잔다리로3안길 21,37.5507968,126.9196935,331,673,194
148,1681042848,진켈란젤로 치즈케이크,케이크전문,독막로8길 10 조현빌딩 1층 진켈란젤로,37.5475037,126.9180072,551,1487,489
149,1700005906,스니커즈 버거 클럽,햄버거,와우산로17길 24 1층,37.5502534,126.9216266,267,1018,232
150,1661787502,산미나리닭한마리,한식,양화로6길 14 1층 코너점포,37.5491991,126.9149666,1071,4088,1045
151,19866326,피오니,케이크전문,독막로7길 51,37.5500709,126.9198294,3987,4436,2014
152,31427518,브라운,요리주점,양화로6길 21 지하1층,37.5491953,126.9154935,104,163,59
153,1447452112,수상한베이글 홍대,카페,와우산로15길 22,37.5496284,126.9218429,8392,32143,7370
154,19994426,버거4.5,햄버거,토정로 49 1층,37.5455931,126.9163692,394,771,193
155,1230882641,쿄오카이,이자카야,양화로8길 32-15 1층 101호,37.5493797,126.915796,708,3063,621
156,365735446,육값하네,"육류,고기요리",양화로6길 94 육값하네,37.5482863,126.9193254,147,188,93
157,1847640615,미니멀비,"카페,디저트",토정로 49-20 1층,37.5460946,126.916534,1286,4934,1204
158,1352674026,집밥김치찌개 본점,한식,와우산로13길 25 1층 집밥김치찌개,37.5491302,126.9219949,528,1868,464
159,1497981923,정통집 홍대점,돼지고기구이,와우산로19길 27,37.5512305,126.9216933,1858,6453,1723
160,1266638776,합정공감,이자카야,양화로6길 49 2F,37.5489273,126.9170167,3128,9807,2727
161,1569635151,당인동국수공장,막국수,와우산로3길 48-3 당인동국수공장,37.5457703,126.9202282,502,921,301
162,1660013501,낀낀,태국음식,독막로3길 7 2층,37.5487959,126.9164205,359,1398,258
163,1757296214,무소식,"카페,디저트",잔다리로 19 3층,37.5506273,126.92086,329,1205,310
164,1732575894,또보겠지떡볶이집 호호피크닉점,분식,독막로3길 34 2층,37.5497122,126.9174274,1310,1552,579
165,1019592431,대포막창,"곱창,막창,양",양화로6길 57-5,37.5489074,126.917508,403,641,246
166,13326707,한신포차 홍대점,포장마차,잔다리로 13,37.550613,126.9216235,860,983,492
167,1226316838,어부블루스 합정,생선회,양화로6길 21 별관 1층,37.5491953,126.9154936,820,3001,775
168,37322669,철판집,요리주점,독막로3길 24-11 1층 철판집,37.5491589,126.9176256,1310,4821,1197
169,31469248,경주식당 홍대본점,"육류,고기요리",와우산로13길 49-7 1층 경주식당,37.5484348,126.9211435,2386,7447,1903
170,2025520305,코브하우스,"카페,디저트",와우산로 39-15 1층,37.548043,126.9221337,66,287,63
171,1073640740,데빌스바지니코,이탈리아음식,토정로 28-7 1층,37.5452253,126.914299,332,1374,302
172,1269507110,마포오리농장,오리요리,양화로 58 명지빌드웰 1층 마포 오리농장,37.5500423,126.9153198,954,2735,646
173,1724788044,터틀탭스,"맥주,호프",양화로6길 57-7 1층 일부,37.5490191,126.9175228,194,834,165
174,1288575498,새검정,"카페,디저트",독막로2길 17 1층,37.5478255,126.9147013,242,631,194
175,1700930086,폴드 베이커리,베이커리,독막로2길 31 1층,37.5471718,126.9145148,755,2915,684
176,1204005079,김억삼포장마차,포장마차,"잔다리로 8 1, 2층",37.5509003,126.9222234,897,2180,743
177,187818500,빼레,요리주점,독막로5길 23,37.5491024,126.91826,875,3230,749
178,1006791410,미필담,한식,성지3길 22 1층 미필담,37.5466435,126.9142537,266,818,239
179,1510386366,네코네주방,이자카야,어울마당로5길 42 1층 네코네주방,37.549803,126.9184689,105,378,95
180,2017389573,도트 합정,이탈리아음식,성지1길 69 1층 도트,37.5476247,126.9172703,332,1432,259
181,38555697,깊은숲,"맥주,호프",독막로 27 지하1층,37.5485053,126.9165758,865,3161,779
182,2021878792,호앙비엣 합정점,베트남음식,양화로6길 14 1층 호앙비엣 합정점,37.5491981,126.9149057,176,650,165
183,1323295237,플랑,"카페,디저트",와우산로11길 9-8 102호 FLAN,37.5486056,126.9222379,1293,4658,1047
184,1144606990,데이포레코드,"카페,디저트",양화로6길 57-10 2층,37.549036,126.9179678,20,77,19
185,2007171607,마포라스토랑,일본식라면,와우산로11길 28 지1층 B03호,37.5487522,126.9214001,68,225,45
186,1728801704,메가MGC커피 상수로데오점,카페,어울마당로 40 1층 101호,37.5485534,126.9206605,116,205,74
187,36948131,배스킨라빈스 홍대상상마당,아이스크림,어울마당로 61,37.5504927,126.9210217,3362,2648,1418
188,1239761521,스시로운생활,"초밥,롤",양화로 72 129호,37.5508763,126.9170523,1083,4530,870
189,1831491932,쿠시카츠 오지상,이자카야,독막로3길 24-11 지1층,37.5491033,126.9175809,479,2168,449
190,2022795542,레이델타코,"멕시코,남미음식",독막로2길 18 1층,37.5477557,126.9145081,864,3472,773
191,11839441,이리카페,카페,와우산로3길 27,37.5458719,126.9216565,357,631,169
192,1411439633,반주시대,요리주점,잔다리로 11 1층,37.5506079,126.9218323,878,3360,824
193,37838090,이디야 합정동점,카페,양화로6길 90 1층,37.5482704,126.9191064,1316,1534,623
194,1819348295,라라와케이 다이닝,와인,어울마당로5길 50 1층 라라와케이 다이닝,37.5500313,126.918107,1344,5883,1322
195,1615292526,스키야키201 합정역본점,샤브샤브,양화로6길 10 2층,37.5493482,126.9147175,2455,9819,2239
196,1152866497,합정광안리 숙성횟집 2호점,생선회,독막로3길 50 합정광안리 2호점,37.5503305,126.9178784,3174,10680,3001
197,1431998274,어른이대공원,요리주점,양화로6길 100 1층,37.5482506,126.9195996,137,312,126
198,1114771656,개성곰탕 합정본점,국밥,양화로 45 메세나폴리스 몰 B144 지하1층,37.5508187,126.9141212,521,2134,484
199,1048787673,마뽀즈 비건케이크,"카페,디저트",양화로6길 60 1층,37.5485807,126.9174042,803,1679,537
200,1395301811,디엠 합정점,요리주점,독막로3길 29 지하1층,37.5496866,126.9170945,1584,6915,1530
201,20510754,달콤한거짓말,케이크전문,"독막로 61-4 1, 2층",37.5480922,126.9205598,1187,2097,677
202,1059603025,아야나 메이드카페 홍대본점,"카페,디저트",와우산로19길 21 지하1층,37.551187,126.9218772,188,701,115
203,1147146405,어사출또 합정역점,생선회,양화로6길 18 B동 1층 어사출또 합정역점,37.5490294,126.9152938,1222,1396,538
204,1309215481,올유캔잇 홍대상수점,뷔페,"독막로 73-1 2, 3층",37.5479878,126.9216305,4958,18889,4539
205,2021605377,서울혼술바 제주혼자옵서예 홍대점,바(BAR),어울마당로 60 3층,37.5504164,126.9213249,186,790,172
206,2067074392,토요지로,일본식라면,독막로15길 13 1층,37.5483661,126.9219988,370,1419,335
207,2051542117,제제집 홍대점,한식,와우산로15길 30 지1층 제제집,37.5492561,126.9216312,579,2035,491
208,33299940,김씨네심야식당,이자카야,와우산로3길 28,37.5460009,126.9214793,342,579,163
209,2013145164,위더상수,술집,와우산로 39-13 1층,37.5480778,126.9222633,136,621,128
210,34259269,대동,이자카야,독막로7길 23 대동빌딩 1층2층,37.5489842,126.919007,523,1319,405
211,31427861,카페드로잉,"카페,디저트",독막로9길 34 1층,37.5497274,126.9204623,2301,7248,1812
212,33707338,빠넬로,이탈리아음식,어울마당로5길 29,37.5494133,126.9190158,491,903,277
213,1597663345,보승회관 서교점,국밥,와우산로19길 15 1층,37.5511936,126.9222768,801,2643,722
214,37349717,동피랑,"해물,생선요리",와우산로3길 29,37.5458266,126.9214087,1246,4389,1104
215,13475125,겐로쿠우동 홍대본점,"우동,소바",어울마당로 39,37.5487665,126.9203208,1655,2951,905
216,1406660024,띠오 데 산타바바라 합정점,"멕시코,남미음식",어울마당로5길 50 지층A 띠오 데 산타바바라,37.5499877,126.9180721,740,2223,630
217,748301072,왔쏘 홍대점,소고기구이,독막로7길 20 2층,37.5487135,126.9191345,277,390,142
218,1418628816,자자,중식당,독막로 18,37.5483795,126.9152746,339,996,226
219,1319671163,룸의정석 홍대점,요리주점,잔다리로 12 홍석빌딩 2층,37.550924,126.921815,262,828,224
220,1601204746,이응이응이응이응 상수점,양식,"독막로 63-1 1층, 2층",37.5480582,126.9206914,2330,8044,2053
221,1826236733,야닝,와인,양화로6길 99-11 3층,37.548827,126.9199802,893,3677,877
222,1877717539,"눈내리는숲, 설래임 홍대본점","카페,디저트","어울마당로 54 1층 눈내리는숲, 설래임 홍대본점",37.5498091,126.9211795,485,1222,438
223,1434768869,청미닭발,요리주점,독막로3길 23 지1층,37.5494141,126.9169758,3049,11465,2892
224,1094939070,이자카야 코지 합정점,이자카야,독막로3길 18 2층,37.5491146,126.9169103,407,1662,374
225,1574560244,더 씨,생선회,독막로3길 26 1층,37.5494173,126.9171391,466,1520,376
226,2000323741,합정 로타리,이자카야,독막로9길 6 1.5층,37.548574,126.9196462,191,823,183
227,1130004491,해피베어데이 상수점,"카페,디저트",와우산로13길 49-6 1층 해피베어데이,37.5483382,126.9211979,766,2475,728
228,1345284209,멧커피 홍대점,"카페,디저트","어울마당로5길 42 1층, 3층",37.5498728,126.9184179,2968,10533,2662
229,1346143581,펄스,요리주점,토정로3안길 18 1.5층,37.5459563,126.9150497,492,1718,393
230,1839168978,소셜클럽 아이엘엘,바(BAR),와우산로13길 21 지1층,37.5493298,126.9221211,160,642,151
231,2063480178,잔담,요리주점,독막로3길 39 1층 잔담,37.5499986,126.9174694,384,1667,367
232,1830850370,한신우동 홍대점,"우동,소바",어울마당로 34 1층,37.5481994,126.9204035,165,544,145
233,2079815378,도그아웃펍,"맥주,호프",독막로3길 51 1층 도그아웃펍,37.5504036,126.9177449,100,391,88
234,1813788075,모리츠플라츠,"카페,디저트",와우산로15길 34 1층,37.5491814,126.9214927,1447,5905,1207
235,1594728812,시실리 합정점,요리주점,독막로9길 9 1층,37.5487825,126.9196051,190,328,125
236,54733254,그레이랩,"카페,디저트",토정로3길 16 1층,37.5462626,126.9143495,832,1156,444
237,379438764,silhouette coffee,"카페,디저트",독막로8길 33-5 1층,37.5463855,126.9180097,584,1686,447
238,35940382,합정생고기김치찌개,한식,독막로 49,37.5480717,126.9188302,400,583,230
239,2048717263,살롱 드 솔내,와인,양화로6길 57 3층,37.5488097,126.9174058,15,64,13
240,1134372647,상수김치삼겹살,돼지고기구이,독막로 76 1층 101호,37.5476335,126.9217487,342,561,195
241,1478723287,커피랩스로스터리 합정점,카페,양화로6길 27 1 2층 커피랩스로스터리 합정점,37.5491312,126.9157045,586,1020,416
242,2092063911,서원안길 합정,브런치카페,"잔다리로3길 34 1층, 2층",37.5506711,126.9178776,20,92,18
243,1732949952,카이화 상수 중국집,중식당,독막로 73 2층,37.5478985,126.9215769,716,1825,416
244,1513540731,바이어리셔,베이커리,독막로15길 24 1층,37.5487625,126.922186,378,1044,313
245,1954904928,이츠야,돈가스,양화로6길 99-9,37.5487338,126.9199539,200,685,174
246,38555520,마카로니펑키클럽,바(BAR),양화로6길 32 통화보다 문자 메세지 주시면 빠르게 회신해 드려요..,37.5489096,126.9159569,85,234,48
247,1704041335,지하102호 5호점,이자카야,"독막로3길 13 1층, 2층, 3층",37.5489649,126.9165473,454,1775,418
248,1966684934,미믹 홍대점,"맥주,호프",잔다리로3안길 31,37.5502612,126.9194974,30,122,30
249,1383348319,베리비지버거,햄버거,성지1길 27 1층 베리비지버거,37.5481143,126.9149083,403,1508,376
250,1843770441,아톰의 비밀기지,요리주점,양화로6길 79,37.5485123,126.91869,708,2842,671
251,2097905704,메버릭하우스,"카페,디저트",어울마당로5길 3 3층,37.5487981,126.9201813,114,501,110
252,1450653806,세이코우,이자카야,독막로5길 17 1층 101호,37.548806,126.9181419,699,2869,671
253,1777271126,만월당 합정점,요리주점,독막로3길 27 1층 만월당,37.5495791,126.9171076,1243,4719,1209
254,2070590686,멘야수,일본식라면,양화로 56 동양한강트레벨 B103-2호,37.549693,126.9150704,62,220,54
255,37755606,구워삶다 합정점,돼지고기구이,독막로3길 46,37.5500996,126.9177954,1326,3316,928
256,2053111388,동주 합정점,요리주점,독막로7길 41 1층,37.5496746,126.9195074,554,2330,530
257,1275909305,생마차 합정점,이자카야,독막로 56,37.5477137,126.9194629,541,1944,483
258,1287686912,도깨비파티하우스,"맥주,호프",와우산로17길 22 1F,37.5502314,126.9218063,143,352,82
259,36785839,낮달,요리주점,독막로5길 8 1층 낮달,37.5483507,126.9180118,378,642,214
260,1631720496,시루케이크 합정,"카페,디저트",어울마당로1길 18 1층,37.5467354,126.9182183,96,356,87
261,20694388,탐라식당,국수,와우산로3길 19 1층,37.5459048,126.9218579,175,386,115
262,1430943747,상수주택,요리주점,독막로15길 19 2층 상수주택,37.5486521,126.9219486,437,1630,424
263,1265687515,에포크,카페,독막로 17-1 에포크,37.5486926,126.9155216,102,296,79
264,2066596436,합정카페 웨하로스터스,"카페,디저트",성지1길 35 1층,37.5480169,126.9154868,357,1305,354
265,1360646601,케이크예스플리즈,"카페,디저트",독막로7길 45 지하1층,37.5498207,126.9195486,106,189,67
